Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,Nasdaq,USD/IDR
Mar 25 2013,15567099.5,1599.25,1241.41,1053.32,9932.46,4799.66,22251.15,2789.45,9734
Mar 26 2013,15550937.0,1598,1242.71,1054.47,9925.18,4842.52,22311.08,2806.05,9731.05
Mar 27 2013,15588373.5,1603,1254.21,1060.64,9961.04,4928.01,22464.82,2809.98,9724.05
Mar 28 2013,15530994.38,1598.25,1244.65,1052.55,9932,4940.99,22299.63,2818.69,9717.05
Apr 02 2013,15418539.5,1583.05,1233.04,1046.07,9815.48,4957.25,22367.82,2820.62,9737
Apr 03 2013,15349088.25,1574.75,1225.68,1040.43,9765.02,4981.47,22337.49,2795.04,9747
Apr 05 2013,15288000.0,1568,1204.12,1021.04,9723.17,4926.07,21726.9,2771.75,9747
Apr 08 2013,15353887.5,1575,1209.96,1030.66,9770.02,4897.52,21718.05,2786.13,9748.05
Apr 09 2013,15330870.0,1577.25,1207.93,1031.19,9782.73,4899.59,21870.34,2804.67,9720
Apr 10 2013,15261750.0,1575,1203.67,1027.67,9755.39,4877.48,22034.56,2859.21,9690
Apr 11 2013,15185195.0,1565,1192.24,1016.63,9697.21,4924.26,22101.27,2859.07,9703
Apr 12 2013,14913543.75,1535.05,1172.36,999.15,9508.12,4937.21,22089.05,2856.48,9712.05
Apr 15 2013,13548240.0,1395,1066.19,911.08,8631,4894.59,21772.67,2797.47,9712
Apr 16 2013,13409460.0,1380,1051.03,902.46,8532.68,4945.25,21672.03,2838.41,9717
Apr 17 2013,13516320.0,1392,1067.32,913.72,8591.84,4998.65,21569.67,2781.98,9710
Apr 18 2013,13539584.38,1393.75,1065.04,911.42,8615.19,5012.64,21512.52,2741.95,9714.05
Apr 19 2013,13650918.75,1405.05,1074.42,921.22,8682.62,4998.46,22013.57,2780.46,9712.05
Apr 22 2013,13842578.75,1424.05,1093.21,934.47,8807.11,4996.92,22044.37,2810.07,9717.05
Apr 23 2013,13690688.0,1408,1081.83,921.13,8700.17,4975.33,21806.61,2835.37,9723.05
Apr 24 2013,13881448.75,1428.05,1099.23,935.71,8825.42,5011.61,22183.05,2834.12,9717.05
Apr 25 2013,14100818.0,1451,1115.64,939.77,8953.68,4994.52,22401.24,2848.66,9718
Apr 26 2013,14303715.75,1471.05,1129.58,949.88,9071.08,4978.51,22547.71,2840.55,9720.05
Apr 30 2013,14282352.5,1469,1114.23,943.85,9056.38,5034.07,22737.01,2887.44,9722.05
May 02 2013,14306087.25,1469.25,1123.88,947.02,9044.07,4994.05,22668.3,2911.14,9737
May 07 2013,14059051.63,1444.25,1103.75,933.61,8888.06,5042.79,23047.09,2952.88,9734.05
May 08 2013,14283640.0,1468,1114.36,943.11,9014.99,5089.34,23244.35,2968.24,9730
May 10 2013,13885551.0,1426.05,1099.68,929.04,8761.13,5105.94,23321.22,2981.02,9734
May 13 2013,13931928.13,1430.75,1102.06,932.48,8794.53,5054.63,22989.81,2982.09,9737.05
May 14 2013,13961140.63,1433.75,1104.71,939.73,8807.24,5081.94,22930.28,2996.05,9737.05
May 15 2013,13743975.0,1410,1096.25,926.08,8665.72,5089.88,23044.24,3002.62,9747.05
May 16 2013,13464750.0,1381,1069.13,902.14,8492.04,5078.68,23082.68,2999.34,9750
May 20 2013,13218973.13,1354.75,1053.75,890.05,8316.67,5214.98,23493.03,3020.97,9757.05
May 21 2013,13284321.88,1360.75,1057.01,898.69,8349.02,5188.76,23366.37,3026.45,9762.05
May 22 2013,13754706.75,1408.05,1093.85,936.28,8635.65,5208,23261.08,2999.13,9765.05
May 23 2013,13489555.75,1380.05,1069.99,916.42,8467.99,5121.04,22669.68,2991.45,9771.05
May 24 2013,13586218.13,1390.25,1075.17,918.32,8524.46,5155.09,22618.67,2991.02,9772.05
May 28 2013,13479376.25,1376.05,1070.75,915.05,8426.24,5176.23,22924.25,3011.94,9792.05
May 29 2013,13551956.25,1382.05,1066.17,914.59,8470.16,5200.69,22554.93,2994.82,9802.05
May 30 2013,13859367.5,1413.05,1082.77,928.96,8666.03,5129.65,22484.31,3011.83,9805
May 31 2013,13659127.5,1394.05,1076,919.79,8554.56,5068.63,22392.16,2981.76,9795
Jun 03 2013,13751512.5,1402.05,1076.04,916.85,8599.71,4971.35,22282.19,2990.79,9805
Jun 04 2013,13715100.0,1399.05,1070.65,915.01,8576.97,5021.61,22285.52,2973.69,9800
Jun 05 2013,13748670.0,1404,1072.09,912.22,8603.43,5001.22,22069.24,2937.14,9792.05
Jun 07 2013,13589730.0,1386,1048.37,891.98,8501.03,4865.32,21575.26,2990.87,9805
Jun 10 2013,13573140.63,1383.25,1048.35,890.95,8484.16,4777.36,21615.09,2990.49,9812.05
Jun 11 2013,13502006.25,1374.25,1035.26,881.07,8428.96,4609.95,21354.66,2959.84,9825
Jun 13 2013,13687262.5,1385,1041.39,883.23,8496.14,4607.66,20887.04,2962.09,9882.05
Jun 14 2013,13735115.63,1391.25,1042.92,887.42,8529.47,4760.74,20969.14,2943.86,9872.05
Jun 17 2013,13691715.63,1384.75,1037.46,881.28,8481.59,4774.05,21225.9,2971.26,9887.05
Jun 18 2013,13537658.75,1366.75,1020.53,875.65,8376.13,4840.45,21225.88,2996.09,9905
Jun 19 2013,13600520.63,1372.75,1024.13,876.06,8410.07,4806.66,20986.89,2959.05,9907.05
Jun 20 2013,12828062.5,1292.05,981.03,835.79,7920.07,4629.99,20382.87,2890.33,9925
Jun 21 2013,12855356.25,1295.25,985.99,841.65,7943.64,4515.37,20263.31,2877.94,9925
Jun 24 2013,12777427.5,1286.75,982.67,835.69,7907.21,4429.46,19813.98,2848.02,9930
Jun 25 2013,12687680.0,1279,978.24,830.28,7859.84,4418.87,19855.72,2866.05,9920
Jun 26 2013,12269781.25,1236.25,950.78,805.98,7599.23,4587.73,20338.55,2893.85,9925
Jun 27 2013,12235043.75,1232.75,948.05,810.73,7580.18,4675.75,20440.08,2906.84,9925
Jun 28 2013,11830600.0,1192,917.03,785.92,7316.02,4818.09,20803.29,2909.06,9925
Jul 02 2013,12441082.5,1252.05,960.91,825.62,7681.58,4728.07,20658.65,2929.63,9933
Jul 03 2013,12425000.0,1250,963.61,819.24,7663.05,4577.15,20147.31,2941.41,9940
Jul 05 2013,12057766.88,1212.75,944.91,814.88,7437.31,4602.81,20854.67,2963.22,9942.05
Jul 08 2013,12296913.75,1235.25,960.02,826.95,7576.65,4433.62,20582.19,2966.13,9955
Jul 09 2013,12501641.25,1255.05,981.93,846.54,7695.59,4403.08,20683.01,2984.32,9957.05
Jul 10 2013,12516040.0,1256,976.86,840.44,7704.43,4478.64,20904.56,3000.66,9965
Jul 11 2013,12811450.0,1285,985.35,850.06,7883.73,4604.22,21437.49,3059.46,9970
Jul 12 2013,12787901.88,1279.75,980.39,846.54,7854.47,4633.11,21277.28,3079.07,9992.05
Jul 16 2013,12960202.5,1291.05,983.06,854.03,7923.35,4644.04,21312.38,3077.47,10035.0
Jul 17 2013,13030876.25,1297.25,990.76,854.97,7959.02,4679,21371.87,3085.28,10045.0
Jul 18 2013,12909495.0,1283.25,980.22,844.03,7880.82,4720.44,21345.22,3077.82,10060.0
Jul 19 2013,13057920.63,1295.75,986.15,849.14,7953.18,4724.41,21362.42,3044.93,10077.5
Jul 22 2013,13356255.0,1327,1005.08,863.04,8149.05,4678.98,21416.5,3055.23,10065.0
Jul 23 2013,13601700.0,1333.05,1008.81,867.77,8184.22,4767.16,21915.42,3031.04,10200.0
Jul 24 2013,13697100.0,1335,1008.58,869.34,8191.56,4718.01,21968.93,3041.16,10260.0
Jul 25 2013,13614705.0,1326,1001.85,865.93,8134.61,4674.12,21900.96,3061.67,10267.5
Jul 26 2013,13662715.0,1331,1003.43,865.94,8161.16,4658.87,21968.95,3076.23,10265.0
Jul 29 2013,13659856.88,1329.75,1003.32,866.32,8154.69,4580.47,21850.15,3068.95,10272.5
Jul 30 2013,13602329.87,1324.15,999.28,867.75,8119.29,4608.49,21953.96,3085.33,10272.5
Jul 31 2013,13509773.75,1314.05,989.95,867.06,8056.44,4610.38,21883.66,3090.19,10277.5
Aug 01 2013,13518200.0,1315,993.69,867.39,8061.61,4624.34,22088.79,3126.03,10280.0
Aug 02 2013,13465636.25,1309.25,985.66,857.26,8024.92,4640.78,22190.97,3143.52,10285.0
Aug 12 2013,13798890.0,1341,1008.76,866.28,8210,4597.78,22271.28,3125.93,10290.0
Aug 13 2013,13670265.0,1328.05,1003.66,859.23,8132.68,4652.04,22541.13,3141.06,10290.0
Aug 15 2013,13762912.5,1329.75,1003.47,854.76,8128.01,4685.13,22539.25,3076.23,10350.0
Aug 16 2013,14219661.25,1369.25,1026.96,876.97,8372.96,4568.65,22517.81,3073.91,10385.0
Aug 19 2013,14318850.0,1365,1022.43,871.06,8357.76,4313.52,22463.7,3069.76,10490.0
Aug 20 2013,14665162.5,1372.05,1022.23,875.04,8406.01,4174.98,21970.29,3082.17,10685.0
Aug 21 2013,14686325.0,1363,1018.91,868.79,8346.19,4218.45,21817.73,3071.47,10775.0
Aug 22 2013,14879471.25,1375.05,1030.72,883.26,8419.57,4171.41,21895.4,3101.82,10817.5
Aug 23 2013,14849450.0,1377.05,1027.72,883.38,8431.68,4169.83,21863.51,3124.27,10780.0
Aug 26 2013,14938987.5,1377.05,1029.95,884.23,8433.74,4120.67,22005.32,3122.67,10845.0
Aug 27 2013,15505306.25,1419.25,1059.66,913.32,8688.22,3967.84,21874.77,3059.58,10925.0
Aug 28 2013,15536427.5,1419.05,1064.05,913.68,8687.62,4026.47,21524.65,3072.17,10945.0
Aug 29 2013,15393746.25,1407.75,1064.05,908.07,8616.13,4103.59,21704.78,3093.36,10935.0
Aug 30 2013,15230670.0,1394.75,1057.75,901.64,8535.17,4195.09,21731.37,3073.81,10920.0
Sep 03 2013,15485467.5,1399.05,1063.69,901.07,8565.78,4164.01,22394.58,3091.76,11065.0
Sep 04 2013,15380350.0,1390,1053.23,889.04,8506.94,4073.45,22326.22,3124.54,11125.0
Sep 05 2013,15325025.0,1385,1055.72,888.42,8476.06,4050.86,22597.97,3129.94,11125.0
Sep 06 2013,15499725.0,1387,1054.11,887.45,8489.13,4072.35,22621.22,3133.38,11175.0
Sep 09 2013,15512400.0,1390,1048.82,884.02,8508.19,4191.26,22750.65,3169.93,11160.0
Sep 10 2013,15259938.75,1358.25,1023.82,863.94,8312.49,4358.14,22976.65,3185.07,11235.0
Sep 11 2013,15471743.75,1363.75,1025.26,862.04,8344.01,4349.42,22937.14,3179.86,11345.0
Sep 12 2013,15072800.0,1328,997.86,839.18,8124.07,4356.06,22953.72,3175.57,11350.0
Sep 13 2013,15044085.0,1318.05,994.38,831.02,8067.64,4375.54,22915.28,3178.28,11410.0
Sep 17 2013,15018701.25,1312.25,983.03,825.19,8032.94,4517.62,23180.52,3190.83,11445.0
Sep 18 2013,14928975.0,1301,974.68,814.68,7963.68,4463.25,23117.45,3231.31,11475.0
Sep 19 2013,15406253.75,1365.05,1008.31,850.12,8358.05,4670.73,23502.51,3237.61,11282.5
Sep 24 2013,15074447.5,1314.25,974.06,822.02,8044.52,4460.41,23179.04,3218.66,11470.0
Sep 25 2013,15191783.75,1322.75,979.27,823.22,8095.23,4406.77,23209.63,3208.55,11485.0
Sep 26 2013,15272847.5,1333,988.08,832.94,8159.83,4405.89,23125.03,3234.04,11457.5
Sep 27 2013,15471787.5,1341,990.29,831.81,8207.19,4423.72,23207.04,3230.03,11537.5
Sep 30 2013,15360870.0,1326.05,979.94,819.13,8120.83,4316.18,22859.86,3218.02,11580.0
Oct 02 2013,15061062.5,1306.25,961.15,804.91,7996.86,4387.06,22984.48,3253.26,11530.0
Oct 03 2013,15170190.0,1316,965.98,813.83,8056.55,4418.64,23214.4,3213.83,11527.5
Oct 04 2013,15091594.38,1309.75,963.37,814.85,8018.29,4389.35,23138.54,3242.57,11522.5
Oct 07 2013,15253337.5,1323.05,975.21,823.01,8102.47,4374.96,22973.95,3215.69,11525.0
Oct 08 2013,15310522.0,1329.05,977.83,825.49,8138,4432.51,23178.85,3153.87,11516.0
Oct 09 2013,15038380.0,1304,964.75,818.53,7981.91,4457.44,23033.97,3142.53,11532.5
Oct 10 2013,14919765.0,1298.05,960.25,813.09,7941.37,4486.68,22951.3,3210.84,11490.0
Oct 11 2013,14382407.5,1265.05,933.09,793.59,7745.62,4519.91,23218.32,3233.83,11365.0
Oct 16 2013,14473327.5,1273.05,943.93,799.46,7767.71,4492.26,23228.33,3281.67,11365.0
Oct 17 2013,14947102.5,1319.25,965.49,817,8045.05,4518.93,23094.88,3301.28,11330.0
Oct 18 2013,14906071.25,1316.05,961.26,813.28,8026.44,4546.57,23340.1,3353.88,11322.5
Oct 21 2013,14933862.5,1317.05,963.04,815.36,8026.87,4578.18,23438.15,3361.18,11335.0
Oct 22 2013,15051569.5,1333,967.08,822.21,8122.63,4512.74,23315.99,3366.93,11291.5
Oct 23 2013,15001856.25,1331.25,965.09,823.41,8098.66,4546.05,22999.95,3346.05,11269.0
Oct 24 2013,15000686.25,1344.75,974.21,831.81,8178.77,4594.85,22835.82,3362.38,11155.0
Oct 25 2013,14845466.25,1347.75,977.06,833.67,8199.71,4580.85,22698.34,3383.83,11015.0
Oct 28 2013,15043133.0,1361,987.27,843.72,8282.37,4590.54,22806.58,3382.68,11053.0
Oct 29 2013,14980048.13,1349.25,979.88,840.26,8217.02,4562.77,22846.54,3391.75,11102.5
Oct 30 2013,15139331.25,1354.75,983.77,842.72,8255.58,4574.88,23304.02,3385.38,11175.0
Oct 31 2013,14924790.0,1324,973.89,824.01,8069.12,4510.63,23206.37,3377.73,11272.5
Nov 01 2013,14808744.38,1306.75,968.86,820.75,7970.52,4432.59,23249.79,3379.76,11332.5
Nov 06 2013,15046492.5,1319,975.05,820.32,8036.27,4449.76,23036.94,3385.38,11407.5
Nov 07 2013,14889577.5,1307.25,976.84,814.71,7962.02,4486.11,22881.03,3321.41,11390.0
Nov 08 2013,14667555.0,1285.05,962.96,803.71,7829.34,4476.72,22744.39,3366.84,11410.0
Nov 11 2013,14825700.0,1282.05,956.55,802.94,7812.09,4441.72,23069.85,3362.97,11560.0
Nov 12 2013,14852890.63,1281.25,953.49,804.43,7805.25,4380.64,22901.41,3365.22,11592.5
Nov 13 2013,14767362.5,1272.05,949.31,795.84,7753.09,4301.89,22463.83,3405.56,11605.0
Nov 14 2013,14843655.0,1286,955.53,799.18,7834.57,4367.37,22649.15,3415.14,11542.5
Nov 15 2013,14957845.0,1287.25,955.32,800.01,7842.18,4335.45,23032.15,3422.58,11620.0
Nov 18 2013,14930313.75,1283.05,948.98,796.59,7819.08,4393.59,23660.06,3388.87,11632.5
Nov 19 2013,14795510.63,1275.75,943.25,792.24,7772.76,4398.34,23657.81,3378.13,11597.5
Nov 20 2013,14653477.5,1257,933.64,777.37,7658.77,4350.79,23700.86,3367.17,11657.5
Nov 21 2013,14511100.0,1240,921.15,767.92,7555.57,4326.02,23580.29,3402.74,11702.5
Nov 22 2013,14574893.75,1246.25,921.48,769.93,7594.15,4317.96,23696.28,3422.02,11695.0
Nov 25 2013,14602142.5,1243,920.03,769.47,7573.01,4334.08,23684.45,3427.49,11747.5
Nov 26 2013,14673718.75,1247.05,919.95,770.92,7600.64,4235.26,23681.28,3445.76,11762.5
Nov 27 2013,14796825.0,1245,917.16,764.86,7585.04,4251.49,23806.35,3470.48,11885.0
Nov 29 2013,14989012.5,1253,920.28,764.93,7634.78,4256.44,23881.29,3487.82,11962.5
Dec 02 2013,14471215.0,1229.05,906.95,751.28,7491.22,4321.98,24038.55,3481.15,11770.0
Dec 03 2013,14467016.25,1217.25,895.86,741.59,7415.97,4288.76,23910.47,3479.34,11885.0
Dec 04 2013,14711587.5,1227.05,905.47,751.09,7477.44,4241.03,23728.7,3483.01,11985.0
Dec 05 2013,14624156.25,1222.05,895.18,749.06,7446.61,4216.89,23712.57,3477.73,11962.5
Dec 06 2013,14749762.5,1233,901.05,754.01,7498.74,4180.79,23743.1,3504.26,11962.5
Dec 09 2013,14809982.5,1237,901.64,754.89,7511.44,4214.34,23811.17,3516.17,11972.5
Dec 10 2013,15176006.25,1266.25,919.47,770.81,7687.04,4275.68,23744.19,3514.02,11985.0
Dec 11 2013,15116392.5,1260.75,914.22,770.28,7654.89,4271.74,23338.24,3468.99,11990.0
Dec 12 2013,14730568.13,1225.25,890.86,750.47,7438.61,4212.22,23218.12,3460.29,12022.5
Dec 13 2013,14925680.0,1232,897.27,756.85,7479.72,4174.83,23245.96,3456.04,12117.5
Dec 16 2013,14946648.75,1234.75,897.74,757.63,7496.78,4125.96,23114.66,3475.79,12105.0
Dec 17 2013,14931889.38,1231.75,897.09,758.04,7477.95,4182.35,23069.23,3469.32,12122.5
Dec 18 2013,14969032.5,1230.05,894.01,750.69,7471.35,4196.28,23143.82,3509.63,12165.0
Dec 19 2013,14600170.0,1196,875,730.85,7261.27,4231.98,22888.75,3498.63,12207.5
Dec 20 2013,14596990.63,1195.25,874.33,730.82,7256.72,4195.56,22812.18,3531.19,12212.5
Dec 24 2013,14627800.0,1199,877.03,732.17,7279.61,4202.83,23179.55,3572.08,12200.0
Dec 27 2013,14889770.0,1214.05,881.51,736.33,7370.31,4212.98,23243.24,3574.02,12260.0
Dec 30 2013,14706945.0,1204.05,871.91,728.85,7301.44,4274.18,23244.87,3570.08,12210.0
Jan 06 2014,15179325.0,1246.25,913.51,759.04,7543.05,4202.81,22684.15,3526.96,12180.0
Jan 07 2014,15021531.25,1227.05,902.14,748.52,7427.85,4175.81,22712.78,3557.85,12237.5
Jan 08 2014,14938935.0,1221,897.76,741.37,7388.52,4200.59,22996.59,3567.54,12235.0
Jan 09 2014,14944940.0,1226,902.43,744.68,7423.43,4201.22,22787.33,3552.57,12190.0
Jan 10 2014,15131946.38,1244.25,910.07,754.08,7530.32,4254.97,22846.25,3565.08,12161.5
Jan 15 2014,14937060.0,1236,909.19,755.89,7472.86,4441.59,22902.0,3609.84,12085.0
Jan 16 2014,15043876.25,1241.05,912.77,759.61,7518.15,4412.49,22986.41,3611.29,12117.5
Jan 17 2014,15112500.0,1250,922,760.13,7562.75,4412.23,23133.35,3591.25,12090.0
Jan 21 2014,15020035.0,1238,914.02,751.97,7490.52,4452.05,23033.12,3617.07,12132.5
Jan 22 2014,15065740.0,1241,914.89,748.33,7509.66,4477.49,23082.25,3627.72,12140.0
Jan 23 2014,15364395.0,1263,923.21,759.45,7643.03,4496.04,22733.9,3613.76,12165.0
Jan 24 2014,15432060.0,1267,925.08,767.76,7663.83,4437.34,22450.06,3541.48,12180.0
Jan 27 2014,15415915.0,1260.05,921.86,760.55,7623.05,4322.78,21976.1,3509.02,12230.0
Jan 28 2014,15252737.5,1251.25,915.73,754.47,7571.06,4341.65,21960.64,3505.72,12190.0
Jan 29 2014,15376560.0,1264,926.38,763.63,7653.09,4417.35,22141.61,3467.82,12165.0
Jan 30 2014,15170925.0,1242.05,916.06,753.17,7529.55,4418.76,22035.42,3532.41,12210.0
Feb 04 2014,15256175.63,1250.25,925.39,767.28,7576.51,4352.26,21397.77,3470.02,12202.5
Feb 05 2014,15295491.25,1254.05,927.03,769.04,7602.27,4384.31,21269.38,3454.89,12192.5
Feb 06 2014,15321132.75,1256.05,923.93,769.61,7614.39,4424.71,21423.13,3497.59,12185.0
Feb 07 2014,15312480.0,1259.25,924.66,768.09,7635.34,4466.66,21636.85,3561.91,12160.0
Feb 10 2014,15544282.5,1277,935.07,778.71,7737.73,4450.75,21579.26,3582.11,12172.5
Feb 12 2014,15583607.5,1289.05,948.96,777.51,7817.46,4496.29,22285.79,3627.36,12085.0
Feb 13 2014,15522840.0,1296,948.34,779.01,7858.43,4491.66,22165.53,3659.56,11975.0
Feb 14 2014,15609000.0,1320,964.49,788.95,8008.17,4508.04,22298.41,3663.88,11825.0
Feb 18 2014,15644283.75,1320.75,960.48,790.96,8013.39,4556.19,22587.72,3679.43,11835.0
Feb 19 2014,15545586.25,1320.05,960.12,790.08,8023.89,4592.65,22664.52,3652.84,11770.0
Feb 20 2014,15548203.13,1316.25,959.89,790.09,8007.27,4598.22,22394.08,3671.93,11812.5
Feb 21 2014,15538924.75,1323.25,962.71,792.98,8060.44,4646.15,22568.24,3662.06,11740.0
Feb 24 2014,15546500.63,1334.75,972.39,802.59,8139.84,4623.57,22388.56,3685.81,11647.5
Feb 25 2014,15622782.5,1339,974.99,802.64,8203.52,4577.29,22317.2,3679.14,11667.5
Feb 26 2014,15501570.0,1331.75,974.43,800.45,8156.07,4532.72,22437.44,3676.06,11640.0
Feb 27 2014,15540696.25,1332.25,973.76,799.14,8164.56,4568.94,22828.18,3699.08,11665.0
Feb 28 2014,15399338.5,1326.05,960.43,791.54,8151.34,4620.22,22836.96,3696.01,11609.0
Mar 03 2014,15640030.25,1349.05,979.78,807.24,8294.03,4584.02,22500.67,3668.37,11589.5
Mar 04 2014,15476426.25,1334.75,971.26,800.55,8199.37,4601.28,22657.63,3719.93,11595.0
Mar 05 2014,15484465.5,1337,973.11,799.14,8193.04,4659.17,22579.78,3727.18,11581.5
Mar 06 2014,15440106.88,1345.25,972,804.07,8230.91,4687.86,22702.97,3720.93,11472.5
Mar 07 2014,15274592.38,1335.25,963.24,798.55,8179.74,4685.89,22660.49,3703.04,11439.5
Mar 10 2014,15274560.0,1344,968.33,808.08,8250.14,4677.25,22264.93,3706.34,11365.0
Mar 11 2014,15340518.75,1346.25,970.87,809.65,8266.24,4704.21,22269.61,3691.05,11395.0
Mar 12 2014,15606550.0,1366,982.38,822.64,8394.07,4684.39,21901.95,3707.06,11425.0
Mar 13 2014,15579796.88,1368.75,982.77,820.77,8398.79,4726.17,21756.08,3651.49,11382.5
Mar 14 2014,15726675.0,1385,994.61,832.93,8518.03,4878.64,21539.49,3627.87,11355.0
Mar 17 2014,15566711.25,1378.05,989.08,828.02,8516.51,4876.19,21473.95,3662.51,11292.5
Mar 18 2014,15357258.13,1355.75,974.45,818.02,8394.08,4805.61,21583.5,3706.62,11320.0
Mar 19 2014,15138132.0,1338,961.93,804.69,8290.92,4821.46,21568.69,3682.74,11314.0
Mar 20 2014,15187515.0,1327,962.75,803.78,8263.89,4698.97,21182.16,3693.97,11445.0
Mar 24 2014,14916335.0,1310.75,950.96,794.09,8111.97,4720.42,21846.45,3617.39,11380.0
Mar 25 2014,14964048.75,1313.05,953.37,795.08,8146.85,4703.09,21732.32,3629.73,11392.5
Mar 26 2014,14878640.0,1304,945.92,787.23,8097.06,4728.24,21887.75,3582.89,11410.0
Mar 27 2014,14835960.0,1296,943.27,780.11,8052.05,4723.06,21834.45,3563.13,11447.5
Mar 28 2014,14708360.0,1294.75,941.47,778.21,8043.24,4768.28,22065.53,3571.49,11360.0
Apr 01 2014,14522421.88,1283.75,930.62,771.69,7968.11,4873.93,22448.54,3658.04,11312.5
Apr 02 2014,14589910.0,1292,938.41,776.75,8017.63,4870.02,22523.94,3665.99,11292.5
Apr 03 2014,14536164.0,1284,936.01,774.01,7974.54,4891.32,22565.08,3637.58,11321.0
Apr 04 2014,14680329.63,1297.25,947.35,781.95,8058.91,4857.94,22510.08,3539.38,11316.5
Apr 07 2014,14681947.5,1299,945.28,782.04,8069.78,4921.04,22377.15,3507.75,11305.0
Apr 08 2014,14782290.75,1309.05,949.29,781.81,8114.71,4921.04,22596.97,3538.23,11288.5
Apr 09 2014,14694804.88,1301.75,941.63,777.23,8071.05,4921.04,22843.17,3600.44,11288.5
Apr 10 2014,14992957.0,1320.05,951.03,787.16,8203.61,4765.73,23186.96,3487.76,11354.0
Apr 11 2014,15041675.0,1318,949.06,788.21,8186.49,4816.58,23003.64,3446.84,11412.5
Apr 14 2014,15163265.63,1325.75,959.61,792.23,8244.97,4864.88,23038.8,3474.63,11440.0
Apr 15 2014,14836140.0,1298,938.95,775.83,8076.15,4870.22,22671.26,3487.85,11430.0
Apr 16 2014,14882001.75,1301.05,942.67,775.07,8097.15,4873.01,22696.01,3533.09,11434.5
Apr 17 2014,14834580.0,1299,938.89,772.08,8078.48,4897.05,22760.24,3534.53,11420.0
Apr 22 2014,14823360.0,1286.75,932.66,764.85,8026.01,4898.21,22730.68,3588.08,11520.0
Apr 23 2014,14947457.5,1285.25,929.35,766.03,8016.87,4893.15,22509.64,3557.04,11630.0
Apr 24 2014,14982045.75,1291.05,934.55,768.77,8070.45,4891.08,22562.8,3591.03,11600.0
Apr 25 2014,15048305.63,1301.25,940.38,774.02,8137.05,4897.64,22223.53,3533.09,11564.5
Apr 28 2014,15050863.5,1299,938.28,772.85,8122.65,4818.76,22132.53,3545.03,11580.0
Apr 30 2014,14896992.75,1288.05,929.28,763.08,8065.11,4840.15,22133.97,3582.02,11561.5
May 02 2014,14763203.13,1281.25,924.06,759.37,8019.73,4838.76,22260.67,3587.64,11522.5
May 07 2014,15001200.0,1296,930.87,763.09,8079.65,4862.07,21746.26,3546.47,11575.0
May 08 2014,14877720.0,1287,928.37,759.18,8015.44,4860.89,21837.12,3540.42,11560.0
May 09 2014,14888112.5,1291.25,938.65,766.78,8041.09,4898.14,21862.99,3555.07,11530.0
May 12 2014,14962898.75,1298.75,944.17,769.79,8100.95,4913,22261.61,3612.73,11521.0
May 13 2014,14957072.25,1296.05,945.09,769.96,8076.03,4921.39,22352.38,3611.13,11536.5
May 14 2014,14939238.88,1305.25,952.01,777.98,8130.27,4991.64,22582.77,3593.25,11445.5
May 16 2014,14739243.75,1291.05,942.39,767.04,8050.44,5031.57,22712.91,3587.02,11412.5
May 19 2014,14865585.0,1302,949.01,773.71,8121.09,5015,22704.5,3615.62,11417.5
May 20 2014,14882056.25,1295.05,945.93,768.91,8081.85,4895.95,22834.68,3600.31,11487.5
May 21 2014,14813029.38,1287.25,942.04,762.68,8024.33,4910.29,22836.52,3635.61,11507.5
May 22 2014,14971705.0,1298.05,950.83,770.14,8096.15,4969.88,22953.76,3650.86,11530.5
May 23 2014,15000772.5,1291.05,947.44,766.86,8054.44,4973.06,22965.86,3677.33,11610.0
May 28 2014,14679974.75,1263.05,929.22,756.32,7903.95,4985.58,23080.03,3712.26,11630.0
May 30 2014,14599587.5,1250.05,916.42,745.52,7812.25,4893.91,23081.65,3736.82,11675.0
Jun 03 2014,14644566.0,1242.75,912.41,742.43,7772.28,4942.16,23291.04,3730.07,11784.0
Jun 04 2014,14806022.5,1245.25,914.18,743.28,7783.31,4932.56,23151.71,3743.59,11890.0
Jun 05 2014,14851518.75,1252.05,919.94,745.94,7834.14,4935.56,23109.66,3776.95,11855.0
Jun 06 2014,14764162.5,1247.05,914.66,743.07,7797.12,4937.18,22951.0,3794.57,11835.0
