,Date,IDR,USD,Euro,GBP,RMB,Gold/Silver,Nikkei 225,IHSG,Hang Seng,Nasdaq,USD/IDR,AUD/USD
2616,Jan 28 2013,16030778.75,1656.5,1230.59,1054.66,10307.74,53.61,10824.31,4416.94,23671.88,2742.43,9677.5,1.0417
2617,Jan 29 2013,16160902.5,1663.5,1234.23,1056.26,10354.12,52.97,10866.72,4439.03,23655.17,2743.58,9677.5,1.0476
2618,Jan 30 2013,16384981.25,1677.5,1236.23,1062.21,10434.72,52.34,11113.95,4452.98,23822.06,2738.71,9687.5,1.0417
2619,Jan 31 2013,16214665.0,1664.75,1226.43,1050.02,10352.75,52.9,11138.66,4453.7,23729.53,2731.53,9697.5,1.0424
2620,Feb 01 2013,16247715.0,1669.0,1218.6,1060.05,10392.86,52.38,11191.34,4481.63,23721.84,2763.96,9712.5,1.0406
2621,Feb 04 2013,16111053.0,1666.0,1228.75,1058.52,10383.84,52.75,11260.35,4490.56,23685.01,2715.68,9670.5,1.0438
2622,Feb 05 2013,16191949.25,1673.5,1237.02,1068.1,10424.9,52.61,11046.92,4479.44,23148.53,2754.99,9675.5,1.0388
2623,Feb 06 2013,16256967.5,1674.25,1236.7,1069.64,10433.42,52.69,11463.75,4498.98,23256.93,2746.35,9710.0,1.032
2624,Feb 07 2013,16167090.0,1668.0,1245.75,1062.25,10395.31,53.11,11357.07,4503.15,23177.0,2746.5,9692.5,1.0282
2625,Feb 08 2013,16126972.75,1668.25,1246.78,1053.42,10397.37,53.07,11153.16,4491.27,23215.16,2775.56,9667.0,1.032
2626,Feb 14 2013,15899537.0,1646.0,1233.74,1060.16,10258.69,53.78,11307.28,4588.67,23413.25,2771.43,9659.5,1.036
2627,Feb 15 2013,15589651.38,1612.25,1207.63,1038.59,10048.35,54.06,11173.83,4609.79,23444.56,2764.67,9669.5,1.0305
2628,Feb 19 2013,15599194.38,1607.75,1203.72,1041.09,10039.27,54.5,11372.34,4602.06,23143.91,2782.86,9702.5,1.0354
2629,Feb 20 2013,15381445.5,1588.5,1188.11,1038.13,9908.43,54.74,11468.28,4634.45,23307.41,2739.99,9683.0,1.0257
2630,Feb 21 2013,15300842.5,1577.0,1192.66,1033.76,9841.27,54.99,11309.13,4632.4,22906.67,2711.51,9702.5,1.0246
2631,Feb 22 2013,15306238.5,1576.5,1197.77,1032.69,9829.63,55.06,11385.94,4651.12,22782.44,2737.28,9709.0,1.032
2632,Feb 25 2013,15394556.25,1586.25,1200.39,1049.84,9888.52,54.92,11662.52,4696.11,22820.08,2700.97,9705.0,1.0259
2633,Feb 26 2013,15438983.5,1590.5,1216.63,1051.05,9908.02,54.9,11398.81,4663.03,22519.69,2713.02,9707.0,1.0228
2634,Feb 27 2013,15537963.38,1604.25,1223.78,1060.03,9990.15,55.05,11253.97,4716.41,22577.01,2741.26,9685.5,1.0233
2635,Feb 28 2013,15350469.75,1588.5,1215.05,1046.48,9882.53,55.39,11559.36,4795.79,23020.27,2738.58,9663.5,1.0214
2636,Mar 01 2013,15312224.38,1582.25,1218.62,1054.1,9847.45,55.12,11606.38,4811.61,22880.22,2747.75,9677.5,1.0202
2637,Mar 04 2013,15279670.5,1574.25,1210.08,1044.56,9799.86,55.07,11652.29,4761.46,22537.81,2759.53,9706.0,1.0196
2638,Mar 05 2013,15311726.88,1579.75,1212.72,1044.81,9827.47,54.91,11683.45,4751.7,22560.5,2799.25,9692.5,1.0259
2639,Mar 06 2013,15248125.0,1574.0,1210.77,1045.54,9787.29,54.53,11932.27,4824.68,22777.84,2792.56,9687.5,1.0232
2640,Mar 07 2013,15309303.75,1579.5,1207.34,1049.61,9824.81,54.63,11968.08,4848.3,22771.44,2799.49,9692.5,1.0267
2641,Mar 08 2013,15318457.88,1581.75,1218.47,1059.59,9830.1,54.46,12283.62,4874.49,23091.95,2804.11,9684.5,1.0233
2642,Mar 11 2013,15311563.0,1579.0,1213.26,1059.7,9818.38,54.54,12349.05,4854.31,23090.82,2811.86,9697.0,1.0282
2643,Mar 13 2013,15400627.13,1589.25,1227.27,1064.82,9875.28,54.92,12239.66,4835.44,22556.65,2798.68,9690.5,1.0298
2644,Mar 14 2013,15388165.0,1586.0,1221.83,1053.65,9857.78,55.18,12381.19,4786.37,22619.18,2807.3,9702.5,1.0383
2645,Mar 15 2013,15483529.75,1595.5,1221.11,1054.46,9913.64,55.35,12560.95,4819.32,22533.11,2799.41,9704.5,1.0409
2646,Mar 18 2013,15574016.25,1603.75,1237.65,1061.49,9968.59,55.59,12220.63,4802.83,22083.36,2792.3,9711.0,1.0402
2647,Mar 19 2013,15643604.0,1610.75,1249.95,1065.56,10011.94,55.81,12468.23,4822.63,22041.86,2787.27,9712.0,1.0369
2648,Mar 21 2013,15706628.75,1613.75,1248.5,1063.11,10028.33,55.35,12635.69,4802.67,22225.88,2774.85,9733.0,1.0438
2649,Mar 22 2013,15663504.38,1607.75,1237.02,1055.02,9987.66,56.02,12338.53,4723.16,22115.3,2800.81,9742.5,1.0444
2650,Mar 25 2013,15567099.5,1599.25,1241.41,1053.32,9932.46,55.65,12546.46,4799.66,22251.15,2789.45,9734.0,1.0467
2651,Mar 26 2013,15550937.0,1598.0,1242.71,1054.47,9925.18,55.62,12471.62,4842.52,22311.08,2806.5,9731.5,1.0484
2652,Mar 27 2013,15588373.5,1603.0,1254.21,1060.64,9961.04,56.0,12493.79,4928.1,22464.82,2809.98,9724.5,1.0444
2653,Mar 28 2013,15530994.38,1598.25,1244.65,1052.55,9932.0,56.28,12335.96,4940.99,22299.63,2818.69,9717.5,1.0412
2654,Apr 02 2013,15418539.5,1583.5,1233.4,1046.7,9815.48,57.85,12003.43,4957.25,22367.82,2820.62,9737.0,1.0448
2655,Apr 03 2013,15349088.25,1574.75,1225.68,1040.43,9765.02,57.78,12362.2,4981.47,22337.49,2795.04,9747.0,1.0462
2656,Apr 05 2013,15288000.0,1568.0,1204.12,1021.4,9723.17,57.86,12833.64,4926.07,21726.9,2771.75,9747.0,1.0376
2657,Apr 08 2013,15353887.5,1575.0,1209.96,1030.66,9770.2,57.67,13192.59,4897.52,21718.05,2786.13,9748.5,1.0412
2658,Apr 09 2013,15330870.0,1577.25,1207.93,1031.19,9782.73,56.67,13192.35,4899.59,21870.34,2804.67,9720.0,1.0488
2659,Apr 10 2013,15261750.0,1575.0,1203.67,1027.67,9755.39,56.37,13288.13,4877.48,22034.56,2859.21,9690.0,1.0543
2660,Apr 11 2013,15185195.0,1565.0,1192.24,1016.63,9697.21,56.49,13549.16,4924.26,22101.27,2859.07,9703.0,1.0545
2661,Apr 12 2013,14913543.75,1535.5,1172.36,999.15,9508.12,57.12,13485.14,4937.21,22089.05,2856.48,9712.5,1.0507
2662,Apr 15 2013,13548240.0,1395.0,1066.19,911.08,8631.0,59.8,13275.66,4894.59,21772.67,2797.47,9712.0,1.0313
2663,Apr 16 2013,13409460.0,1380.0,1051.03,902.46,8532.68,58.45,13221.44,4945.25,21672.03,2838.41,9717.0,1.0391
2664,Apr 17 2013,13516320.0,1392.0,1067.32,913.72,8591.84,59.05,13382.89,4998.65,21569.67,2781.98,9710.0,1.0297
2665,Apr 18 2013,13539584.38,1393.75,1065.4,911.42,8615.19,59.74,13220.07,5012.64,21512.52,2741.95,9714.5,1.0302
2666,Apr 19 2013,13650918.75,1405.5,1074.42,921.22,8682.62,60.48,13316.48,4998.46,22013.57,2780.46,9712.5,1.0275
2667,Apr 22 2013,13842578.75,1424.5,1093.21,934.47,8807.11,60.87,13568.37,4996.92,22044.37,2810.07,9717.5,1.0275
2668,Apr 23 2013,13690688.0,1408.0,1081.83,921.13,8700.17,61.58,13529.65,4975.33,21806.61,2835.37,9723.5,1.0263
2669,Apr 24 2013,13881448.75,1428.5,1099.23,935.71,8825.42,61.85,13843.46,5011.61,22183.05,2834.12,9717.5,1.0278
2670,Apr 25 2013,14100818.0,1451.0,1115.64,939.77,8953.68,60.21,13926.08,4994.52,22401.24,2848.66,9718.0,1.0293
2671,Apr 26 2013,14303715.75,1471.5,1129.58,949.88,9071.8,60.88,13884.13,4978.51,22547.71,2840.55,9720.5,1.028
2672,Apr 30 2013,14282352.5,1469.0,1114.23,943.85,9056.38,60.71,13860.86,5034.07,22737.01,2887.44,9722.5,1.0371
2673,May 02 2013,14306087.25,1469.25,1123.88,947.2,9044.7,61.54,13694.04,4994.05,22668.3,2911.14,9737.0,1.0249
2674,May 07 2013,14059051.63,1444.25,1103.75,933.61,8888.06,60.68,14180.24,5042.79,23047.09,2952.88,9734.5,1.0185
2675,May 08 2013,14283640.0,1468.0,1114.36,943.11,9014.99,61.52,14285.69,5089.34,23244.35,2968.24,9730.0,1.0171
2676,May 10 2013,13885551.0,1426.5,1099.68,929.04,8761.13,60.67,14607.54,5105.94,23321.22,2981.02,9734.0,1.0023
2677,May 13 2013,13931928.13,1430.75,1102.06,932.48,8794.53,60.49,14782.21,5054.63,22989.81,2982.09,9737.5,0.9953
2678,May 14 2013,13961140.63,1433.75,1104.71,939.73,8807.24,60.91,14758.42,5081.94,22930.28,2996.05,9737.5,0.989
2679,May 15 2013,13743975.0,1410.0,1096.25,926.08,8665.72,61.58,15096.03,5089.88,23044.24,3002.62,9747.5,0.9899
2680,May 16 2013,13464750.0,1381.0,1069.13,902.14,8492.04,61.07,15037.24,5078.68,23082.68,2999.34,9750.0,0.9809
2681,May 20 2013,13218973.13,1354.75,1053.75,890.05,8316.67,60.69,15360.81,5214.98,23493.03,3020.97,9757.5,0.9809
2682,May 21 2013,13284321.88,1360.75,1057.1,898.69,8349.02,61.36,15381.02,5188.76,23366.37,3026.45,9762.5,0.9804
2683,May 22 2013,13754706.75,1408.5,1093.85,936.28,8635.65,61.57,15627.26,5208.0,23261.08,2999.13,9765.5,0.9698
2684,May 23 2013,13489555.75,1380.5,1069.99,916.42,8467.99,61.53,14483.98,5121.4,22669.68,2991.45,9771.5,0.9751
2685,May 24 2013,13586218.13,1390.25,1075.17,918.32,8524.46,61.79,14612.45,5155.09,22618.67,2991.02,9772.5,0.9647
2686,May 28 2013,13479376.25,1376.5,1070.75,915.5,8426.24,62.0,14311.98,5176.23,22924.25,3011.94,9792.5,0.9616
2687,May 29 2013,13551956.25,1382.5,1066.17,914.59,8470.16,61.91,14326.46,5200.69,22554.93,2994.82,9802.5,0.9634
2688,May 30 2013,13859367.5,1413.5,1082.77,928.96,8666.03,62.06,13589.03,5129.65,22484.31,3011.83,9805.0,0.9662
2689,May 31 2013,13659127.5,1394.5,1076.0,919.79,8554.56,62.3,13774.54,5068.63,22392.16,2981.76,9795.0,0.9572
2690,Jun 03 2013,13751512.5,1402.5,1076.4,916.85,8599.71,62.02,13261.82,4971.35,22282.19,2990.79,9805.0,0.9772
2691,Jun 04 2013,13715100.0,1399.5,1070.65,915.1,8576.97,62.22,13533.76,5021.61,22285.52,2973.69,9800.0,0.965
2692,Jun 05 2013,13748670.0,1404.0,1072.9,912.22,8603.43,62.18,13014.87,5001.22,22069.24,2937.14,9792.5,0.9544
2693,Jun 07 2013,13589730.0,1386.0,1048.37,891.98,8501.03,63.83,12877.53,4865.32,21575.26,2990.87,9805.0,0.9495
2694,Jun 10 2013,13573140.63,1383.25,1048.35,890.95,8484.16,63.16,13514.2,4777.36,21615.09,2990.49,9812.5,0.9464
