Date;IDR;USD;Euro;GBP;RMB
Aug 14 2013;13653001,25;1326,50;999,89;853,69;8117,65
Aug 15 2013;13762912,50;1329,75;1003,47;854,76;8128,10
Aug 16 2013;14219661,25;1369,25;1026,96;876,97;8372,96
Aug 19 2013;14318850,00;1365,00;1022,43;871,06;8357,76
Aug 20 2013;14665162,50;1372,50;1022,23;875,40;8406,01
Aug 21 2013;14686325,00;1363,00;1018,91;868,79;8346,19
Aug 22 2013;14879471,25;1375,50;1030,72;883,26;8419,57
Aug 23 2013;14849450,00;1377,50;1027,72;883,38;8431,68
Aug 26 2013;14938987,50;1377,50;1029,95;884,23;8433,74
Aug 27 2013;15505306,25;1419,25;1059,66;913,32;8688,22
Aug 28 2013;15536427,50;1419,50;1064,05;913,68;8687,62
Aug 29 2013;15393746,25;1407,75;1064,50;908,70;8616,13
Aug 30 2013;15230670,00;1394,75;1057,75;901,64;8535,17
Sep 02 2013;15266021,25;1392,25;1055,65;894,53;8520,01
Sep 03 2013;15485467,50;1399,50;1063,69;901,07;8565,78
Sep 04 2013;15380350,00;1390,00;1053,23;889,40;8506,94
Sep 05 2013;15325025,00;1385,00;1055,72;888,42;8476,06
Sep 06 2013;15499725,00;1387,00;1054,11;887,45;8489,13
Sep 09 2013;15512400,00;1390,00;1048,82;884,20;8508,19
Sep 10 2013;15259938,75;1358,25;1023,82;863,94;8312,49
Sep 11 2013;15471743,75;1363,75;1025,26;862,40;8344,10
Sep 12 2013;15072800,00;1328,00;997,86;839,18;8124,70
Sep 13 2013;15044085,00;1318,50;994,38;831,02;8067,64
Sep 16 2013;15063810,00;1324,00;991,57;830,85;8103,28
Sep 17 2013;15018701,25;1312,25;983,03;825,19;8032,94
Sep 18 2013;14928975,00;1301,00;974,68;814,68;7963,68
Sep 19 2013;15406253,75;1365,50;1008,31;850,12;8358,50
Sep 20 2013;15313987,50;1349,25;998,74;843,25;8259,03
Sep 23 2013;15141735,00;1323,00;980,54;825,20;8098,08
Sep 24 2013;15074447,50;1314,25;974,06;822,20;8044,52
Sep 25 2013;15191783,75;1322,75;979,27;823,22;8095,23
Sep 26 2013;15272847,50;1333,00;988,80;832,94;8159,83
Sep 27 2013;15471787,50;1341,00;990,29;831,81;8207,19
Sep 30 2013;15360870,00;1326,50;979,94;819,13;8120,83
Oct 01 2013;14882347,50;1290,75;954,31;796,59;7901,97
Oct 02 2013;15061062,50;1306,25;961,15;804,91;7996,86
Oct 03 2013;15170190,00;1316,00;965,98;813,83;8056,55
Oct 04 2013;15091594,38;1309,75;963,37;814,85;8018,29
Oct 07 2013;15253337,50;1323,50;975,21;823,10;8102,47
Oct 08 2013;15310522,00;1329,50;977,83;825,49;8138,00
Oct 09 2013;15038380,00;1304,00;964,75;818,53;7981,91
Oct 10 2013;14919765,00;1298,50;960,25;813,90;7941,37
Oct 11 2013;14382407,50;1265,50;933,09;793,59;7745,62
Oct 14 2013;14609707,50;1285,50;946,19;802,71;7851,71
Oct 15 2013;14439232,50;1270,50;940,87;795,58;7753,35
Oct 16 2013;14473327,50;1273,50;943,93;799,46;7767,71
Oct 17 2013;14947102,50;1319,25;965,49;817,00;8045,05
Oct 18 2013;14906071,25;1316,50;961,26;813,28;8026,44
Oct 21 2013;14933862,50;1317,50;963,40;815,36;8026,87
Oct 22 2013;15051569,50;1333,00;967,80;822,21;8122,63
Oct 23 2013;15001856,25;1331,25;965,90;823,41;8098,66
Oct 24 2013;15000686,25;1344,75;974,21;831,81;8178,77
Oct 25 2013;14845466,25;1347,75;977,06;833,67;8199,71
Oct 28 2013;15043133,00;1361,00;987,27;843,72;8282,37
Oct 29 2013;14980048,13;1349,25;979,88;840,26;8217,20
Oct 30 2013;15139331,25;1354,75;983,77;842,72;8255,58
Oct 31 2013;14924790,00;1324,00;973,89;824,10;8069,12
Nov 01 2013;14808744,38;1306,75;968,86;820,75;7970,52
Nov 04 2013;14994277,50;1320,50;977,39;827,80;8053,99
Nov 05 2013;14843823,75;1307,25;970,17;814,74;7970,04
Nov 06 2013;15046492,50;1319,00;975,05;820,32;8036,27
Nov 07 2013;14889577,50;1307,25;976,84;814,71;7962,20
Nov 08 2013;14667555,00;1285,50;962,96;803,71;7829,34
Nov 11 2013;14825700,00;1282,50;956,55;802,94;7812,09
Nov 12 2013;14852890,63;1281,25;953,49;804,43;7805,25
Nov 13 2013;14767362,50;1272,50;949,31;795,84;7753,09
Nov 14 2013;14843655,00;1286,00;955,53;799,18;7834,57
Nov 15 2013;14957845,00;1287,25;955,32;800,01;7842,18
Nov 18 2013;14930313,75;1283,50;948,98;796,59;7819,08
Nov 19 2013;14795510,63;1275,75;943,25;792,24;7772,76
Nov 20 2013;14653477,50;1257,00;933,64;777,37;7658,77
Nov 21 2013;14511100,00;1240,00;921,15;767,92;7555,57
Nov 22 2013;14574893,75;1246,25;921,48;769,93;7594,15
Nov 25 2013;14602142,50;1243,00;920,30;769,47;7573,10
Nov 26 2013;14673718,75;1247,50;919,95;770,92;7600,64
Nov 27 2013;14796825,00;1245,00;917,16;764,86;7585,04
Nov 28 2013;14939772,50;1245,50;915,84;761,94;7588,21
Nov 29 2013;14989012,50;1253,00;920,28;764,93;7634,78
Dec 02 2013;14471215,00;1229,50;906,95;751,28;7491,22
Dec 03 2013;14467016,25;1217,25;895,86;741,59;7415,97
Dec 04 2013;14711587,50;1227,50;905,47;751,09;7477,44
Dec 05 2013;14624156,25;1222,50;895,18;749,06;7446,61
Dec 06 2013;14749762,50;1233,00;901,05;754,01;7498,74
Dec 09 2013;14809982,50;1237,00;901,64;754,89;7511,44
Dec 10 2013;15176006,25;1266,25;919,47;770,81;7687,40
Dec 11 2013;15116392,50;1260,75;914,22;770,28;7654,89
Dec 12 2013;14730568,13;1225,25;890,86;750,47;7438,61
Dec 13 2013;14925680,00;1232,00;897,27;756,85;7479,72
Dec 16 2013;14946648,75;1234,75;897,74;757,63;7496,78
Dec 17 2013;14931889,38;1231,75;897,09;758,40;7477,95
Dec 18 2013;14969032,50;1230,50;894,10;750,69;7471,35
Dec 19 2013;14600170,00;1196,00;875,00;730,85;7261,27
Dec 20 2013;14596990,63;1195,25;874,33;730,82;7256,72
Dec 23 2013;14618807,50;1199,00;874,77;733,06;7278,17
Dec 24 2013;14627800,00;1199,00;877,30;732,17;7279,61
Dec 25 2013;14627800,00;1199,00;877,30;732,17;7279,61
Dec 26 2013;14627800,00;1199,00;875,66;729,92;7283,44
Dec 27 2013;14889770,00;1214,50;881,51;736,33;7370,31
Dec 30 2013;14706945,00;1204,50;871,91;728,85;7301,44
Dec 31 2013;14658765,00;1204,50;874,12;727,25;7291,92
Jan 01 2014;14658765,00;1204,50;874,12;727,25;7291,92
Jan 02 2014;14896000,00;1225,00;896,88;745,22;7411,98
Jan 03 2014;15023865,00;1234,50;906,82;750,89;7470,58
Jan 06 2014;15179325,00;1246,25;913,51;759,40;7543,05
Jan 07 2014;15021531,25;1227,50;902,14;748,52;7427,85
Jan 08 2014;14938935,00;1221,00;897,76;741,37;7388,52
Jan 09 2014;14944940,00;1226,00;902,43;744,68;7423,43
Jan 10 2014;15131946,38;1244,25;910,07;754,80;7530,32
Jan 13 2014;15038400,00;1248,00;914,05;761,77;7542,16
Jan 14 2014;15080575,00;1251,50;914,34;760,31;7560,56
Jan 15 2014;14937060,00;1236,00;909,19;755,89;7472,86
Jan 16 2014;15043876,25;1241,50;912,77;759,61;7518,15
Jan 17 2014;15112500,00;1250,00;922,00;760,13;7562,75
Jan 20 2014;15207132,50;1255,75;925,83;764,77;7600,68
Jan 21 2014;15020035,00;1238,00;914,02;751,97;7490,52
Jan 22 2014;15065740,00;1241,00;914,89;748,33;7509,66
Jan 23 2014;15364395,00;1263,00;923,21;759,45;7643,30
Jan 24 2014;15432060,00;1267,00;925,80;767,76;7663,83
Jan 27 2014;15415915,00;1260,50;921,86;760,55;7623,50
Jan 28 2014;15252737,50;1251,25;915,73;754,47;7571,06
Jan 29 2014;15376560,00;1264,00;926,38;763,63;7653,90
Jan 30 2014;15170925,00;1242,50;916,06;753,17;7529,55
Jan 31 2014;15274710,00;1251,00;927,66;761,20;7581,06
Feb 03 2014;15446880,00;1262,00;933,54;772,72;7647,72
Feb 04 2014;15256175,63;1250,25;925,39;767,28;7576,51
Feb 05 2014;15295491,25;1254,50;927,03;769,40;7602,27
Feb 06 2014;15321132,75;1256,50;923,93;769,61;7614,39
Feb 07 2014;15312480,00;1259,25;924,66;768,09;7635,34
Feb 10 2014;15544282,50;1277,00;935,70;778,71;7737,73
Feb 11 2014;15569890,00;1282,00;937,37;777,72;7769,69
Feb 12 2014;15583607,50;1289,50;948,96;777,51;7817,46
Feb 13 2014;15522840,00;1296,00;948,34;779,01;7858,43
Feb 14 2014;15609000,00;1320,00;964,49;788,95;8008,17
Feb 17 2014;15644587,50;1327,50;968,80;794,29;8050,09
Feb 18 2014;15644283,75;1320,75;960,48;790,96;8013,39
Feb 19 2014;15545586,25;1320,50;960,12;790,08;8023,89
Feb 20 2014;15548203,13;1316,25;959,89;790,09;8007,27
Feb 21 2014;15538924,75;1323,25;962,71;792,98;8060,44
Feb 24 2014;15546500,63;1334,75;972,39;802,59;8139,84
Feb 25 2014;15622782,50;1339,00;974,99;802,64;8203,52
Feb 26 2014;15501570,00;1331,75;974,43;800,45;8156,70
Feb 27 2014;15540696,25;1332,25;973,76;799,14;8164,56
Feb 28 2014;15399338,50;1326,50;960,43;791,54;8151,34
Mar 03 2014;15640030,25;1349,50;979,78;807,24;8294,30
Mar 04 2014;15476426,25;1334,75;971,26;800,55;8199,37
Mar 05 2014;15484465,50;1337,00;973,11;799,14;8193,40
Mar 06 2014;15440106,88;1345,25;972,00;804,70;8230,91
Mar 07 2014;15274592,38;1335,25;963,24;798,55;8179,74
Mar 10 2014;15274560,00;1344,00;968,33;808,08;8250,14
Mar 11 2014;15340518,75;1346,25;970,87;809,65;8266,24
Mar 12 2014;15606550,00;1366,00;982,38;822,64;8394,07
Mar 13 2014;15579796,88;1368,75;982,77;820,77;8398,79
Mar 14 2014;15726675,00;1385,00;994,61;832,93;8518,03
Mar 17 2014;15566711,25;1378,50;989,80;828,20;8516,51
Mar 18 2014;15357258,13;1355,75;974,45;818,02;8394,80
Mar 19 2014;15138132,00;1338,00;961,93;804,69;8290,92
Mar 20 2014;15187515,00;1327,00;962,75;803,78;8263,89
Mar 21 2014;15260460,00;1336,00;969,35;809,97;8316,60
Mar 24 2014;14916335,00;1310,75;950,96;794,90;8111,97
Mar 25 2014;14964048,75;1313,50;953,37;795,80;8146,85
Mar 26 2014;14878640,00;1304,00;945,92;787,23;8097,06
Mar 27 2014;14835960,00;1296,00;943,27;780,11;8052,05
Mar 28 2014;14708360,00;1294,75;941,47;778,21;8043,24
Mar 31 2014;14674280,00;1291,75;937,24;774,83;8032,10
Apr 01 2014;14522421,88;1283,75;930,62;771,69;7968,11
Apr 02 2014;14589910,00;1292,00;938,41;776,75;8017,63
Apr 03 2014;14536164,00;1284,00;936,10;774,10;7974,54
Apr 04 2014;14680329,63;1297,25;947,35;781,95;8058,91
Apr 07 2014;14681947,50;1299,00;945,28;782,04;8069,78
Apr 08 2014;14782290,75;1309,50;949,29;781,81;8114,71
Apr 09 2014;14694804,88;1301,75;941,63;777,23;8071,50
Apr 10 2014;14992957,00;1320,50;951,30;787,16;8203,61
Apr 11 2014;15041675,00;1318,00;949,06;788,21;8186,49
Apr 14 2014;15163265,63;1325,75;959,61;792,23;8244,97
Apr 15 2014;14836140,00;1298,00;938,95;775,83;8076,15
Apr 16 2014;14882001,75;1301,50;942,67;775,07;8097,15
Apr 17 2014;14834580,00;1299,00;938,89;772,80;8078,48
Apr 18 2014;14834580,00;1299,00;938,89;772,80;8078,48
Apr 21 2014;14867055,00;1299,00;941,03;773,05;8089,39
Apr 22 2014;14823360,00;1286,75;932,66;764,85;8026,10
Apr 23 2014;14947457,50;1285,25;929,35;766,03;8016,87
Apr 24 2014;14982045,75;1291,50;934,55;768,77;8070,45
Apr 25 2014;15048305,63;1301,25;940,38;774,02;8137,50
Apr 28 2014;15050863,50;1299,00;938,28;772,85;8122,65
Apr 29 2014;14985768,13;1297,75;939,21;770,38;8121,32
Apr 30 2014;14896992,75;1288,50;929,28;763,08;8065,11
May 01 2014;14781377,75;1278,50;922,07;756,76;8002,51
May 02 2014;14763203,13;1281,25;924,06;759,37;8019,73
May 05 2014;14756796,88;1281,25;923,19;759,60;8002,05
May 06 2014;15044081,25;1306,25;937,52;768,72;8132,32
May 07 2014;15001200,00;1296,00;930,87;763,90;8079,65
May 08 2014;14877720,00;1287,00;928,37;759,18;8015,44
May 09 2014;14888112,50;1291,25;938,65;766,78;8041,90
May 12 2014;14962898,75;1298,75;944,17;769,79;8100,95
May 13 2014;14957072,25;1296,50;945,90;769,96;8076,03
May 14 2014;14939238,88;1305,25;952,01;777,98;8130,27
May 15 2014;14867704,50;1299,00;947,03;773,40;8093,55
May 16 2014;14739243,75;1291,50;942,39;767,40;8050,44
May 19 2014;14865585,00;1302,00;949,01;773,71;8121,09
May 20 2014;14882056,25;1295,50;945,93;768,91;8081,85
May 21 2014;14813029,38;1287,25;942,04;762,68;8024,33
May 22 2014;14971705,00;1298,50;950,83;770,14;8096,15
May 23 2014;15000772,50;1291,50;947,44;766,86;8054,44
May 26 2014;14952341,25;1291,50;946,05;766,65;8057,93
May 27 2014;14767101,25;1275,50;936,87;759,11;7970,09
May 28 2014;14679974,75;1263,50;929,22;756,32;7903,95
May 29 2014;14581217,50;1255,00;921,74;750,78;7831,07
May 30 2014;14599587,50;1250,50;916,42;745,52;7812,25
Jun 02 2014;14673896,25;1247,25;916,59;744,34;7791,94
Jun 03 2014;14644566,00;1242,75;912,41;742,43;7772,28
Jun 04 2014;14806022,50;1245,25;914,18;743,28;7783,31
Jun 05 2014;14851518,75;1252,50;919,94;745,94;7834,14
Jun 06 2014;14764162,50;1247,50;914,66;743,07;7797,12
Jun 09 2014;14763096,25;1253,50;922,17;746,40;7822,34
Jun 10 2014;14874695,00;1259,50;929,83;751,42;7840,39
Jun 11 2014;14904220,00;1262,00;932,54;751,68;7859,61
Jun 12 2014;14920661,00;1265,75;934,03;751,52;7871,07
Jun 13 2014;15014398,50;1273,00;940,98;750,57;7906,22
Jun 16 2014;15082084,38;1276,25;940,46;751,38;7944,66
Jun 17 2014;15073743,75;1267,50;935,84;746,97;7892,59
Jun 18 2014;15232555,88;1269,75;935,57;749,67;7912,32
Jun 19 2014;15430662,00;1293,00;948,50;758,16;8054,87
Jun 20 2014;15712593,75;1312,50;966,82;771,24;8171,62
Jun 23 2014;15748865,00;1313,50;966,34;772,28;8178,64
Jun 24 2014;15805518,75;1318,50;969,74;776,89;8216,23
Jun 25 2014;15919507,50;1316,75;965,82;775,40;8209,15
Jun 26 2014;15870863,25;1311,75;965,27;771,35;8165,77
Jun 27 2014;15803412,50;1317,50;965,87;774,27;8192,35
Jun 30 2014;15589325,00;1315,00;960,45;769,07;8159,57
Jul 01 2014;15747468,75;1327,50;970,43;774,62;8232,62
Jul 02 2014;15798615,00;1326,50;971,47;772,57;8238,36
Jul 03 2014;15701306,25;1317,50;968,04;768,51;8185,49
Jul 04 2014;15662795,63;1319,25;970,82;769,35;8185,02
Jul 07 2014;15375230,00;1313,00;965,73;766,65;8145,85
Jul 08 2014;15379875,00;1323,00;971,79;772,85;8205,51
Jul 09 2014;15376968,75;1322,75;969,72;771,80;8200,92
Jul 10 2014;15513393,75;1340,25;985,41;783,25;8313,30
Jul 11 2014;15465975,00;1335,00;981,69;780,63;8281,94
Jul 14 2014;15234490,00;1306,00;958,39;764,21;8104,90
Jul 15 2014;15376125,00;1310,00;965,40;764,18;8132,48
Jul 16 2014;15215195,00;1301,00;961,18;758,96;8072,31
Jul 17 2014;15219712,50;1302,50;963,53;762,01;8081,36
Jul 18 2014;15183708,75;1307,25;967,65;765,97;8115,41
Jul 21 2014;15174055,00;1311,50;970,01;768,55;8142,97
Jul 22 2014;15172695,00;1310,25;972,90;768,09;8128,40
Jul 23 2014;15048540,00;1308,00;971,52;767,52;8107,38
Jul 24 2014;14953885,63;1292,75;959,80;761,65;8008,46
Jul 25 2014;14989968,13;1294,75;963,86;762,76;8016,44
Jul 28 2014;15102848,75;1304,50;970,65;767,33;8070,03
Jul 29 2014;15042066,88;1299,25;968,79;766,72;8031,31
Jul 30 2014;14987073,75;1294,50;967,60;765,84;7989,27
Jul 31 2014;14879981,88;1285,25;960,58;761,27;7936,03
Aug 01 2014;14949446,88;1291,25;961,54;766,82;7979,67
Aug 04 2014;15173699,00;1290,50;961,66;766,35;7973,35
Aug 05 2014;15027720,75;1284,75;960,96;761,51;7927,93
Aug 06 2014;15351375,00;1306,50;978,18;776,13;8052,35
Aug 07 2014;15395423,75;1305,25;977,61;774,95;8042,82
Aug 08 2014;15425580,63;1309,75;976,37;779,68;8063,74
Aug 11 2014;15258875,63;1307,25;976,47;778,63;8044,29
Aug 12 2014;15377828,13;1315,75;985,03;782,98;8102,78
Aug 13 2014;15338592,00;1312,00;980,53;785,89;8074,57
Aug 14 2014;15331828,75;1313,50;981,65;787,21;8082,10
Aug 15 2014;15128208,00;1296,00;968,39;776,75;7966,51
Aug 18 2014;15151875,38;1296,75;970,37;775,38;7966,84
Aug 19 2014;15141823,50;1296,50;973,42;780,15;7962,84
Aug 20 2014;15151500,00;1295,00;974,60;777,96;7952,98
Aug 21 2014;14907672,50;1275,25;959,92;768,36;7844,57
Aug 22 2014;14917002,75;1277,25;965,31;770,80;7858,79
Aug 25 2014;14966815,50;1277,25;967,72;770,24;7861,47
Aug 26 2014;15062918,00;1286,00;973,98;775,77;7911,86
Aug 27 2014;14984444,13;1282,75;971,56;773,51;7880,19
Aug 28 2014;15117046,00;1292,00;980,61;779,21;7938,82
Aug 29 2014;15040060,63;1285,75;976,12;774,20;7898,62
Sep 01 2014;15072634,00;1286,50;979,30;774,32;7902,71
Sep 02 2014;14884082,50;1267,00;965,52;767,55;7790,53
Sep 03 2014;14888607,50;1265,50;963,27;769,23;7771,56
Sep 04 2014;14957926,00;1271,50;980,60;775,42;7805,23
Sep 05 2014;14881830,00;1266,00;976,97;775,71;7774,76
Sep 08 2014;14767440,50;1259,00;972,31;779,01;7731,77
Sep 09 2014;14775782,38;1255,75;972,36;779,65;7706,54
Sep 10 2014;14776812,00;1251,00;968,53;774,76;7668,50
Sep 11 2014;14677781,25;1241,25;959,16;764,62;7608,86
Sep 12 2014;14556330,00;1231,50;951,85;758,83;7554,76
Sep 15 2014;14721516,88;1234,25;953,94;760,26;7580,76
Sep 16 2014;14743871,25;1232,25;952,10;759,83;7573,65
Sep 17 2014;14776380,00;1236,00;953,74;757,14;7589,16
Sep 18 2014;14621590,00;1220,50;944,51;744,71;7494,60
Sep 19 2014;14597358,13;1219,75;949,92;747,81;7489,87
Sep 22 2014;14529842,25;1213,50;946,35;743,16;7451,38
Sep 23 2014;14630395,00;1222,00;949,98;746,92;7500,39
Sep 24 2014;14549180,63;1217,25;951,05;744,61;7467,34
Sep 25 2014;14538904,38;1213,75;952,15;743,42;7447,93
Sep 26 2014;14592309,38;1213,75;956,01;747,20;7436,65
Sep 29 2014;14841315,00;1219,50;961,26;750,85;7500,05
Sep 30 2014;14823052,50;1216,50;962,99;750,39;7468,70
Oct 01 2014;14753103,75;1216,50;965,82;750,83;7468,70
Oct 02 2014;14722762,50;1211,75;957,64;751,80;7439,54
Oct 03 2014;14550917,50;1195,00;955,12;748,68;7336,70
Oct 06 2014;14600107,50;1195,75;951,35;746,97;7341,31
Oct 07 2014;14771126,25;1210,50;958,51;752,59;7431,86
Oct 08 2014;14895471,50;1217,00;959,29;756,98;7471,16
Oct 09 2014;14954082,50;1226,75;965,00;759,01;7520,59
Oct 10 2014;14896180,00;1219,00;965,47;760,47;7473,57
Oct 13 2014;15013464,00;1229,00;969,21;765,40;7528,73
Oct 14 2014;15073210,63;1234,75;974,74;775,67;7562,47
Oct 15 2014;15130293,75;1237,50;969,87;776,30;7580,80
Oct 16 2014;15159343,13;1237,75;968,47;772,63;7578,87
Oct 17 2014;14942447,63;1234,25;966,71;766,71;7558,55
Oct 20 2014;14974446,25;1244,50;973,75;771,50;7619,95
Oct 21 2014;15003000,00;1250,25;982,17;774,99;7653,03
