,Date,IDR,USD,Euro,GBP,RMB,Oil,Silver,Nikkei 225,IHSG,Hang Seng,NASDAQ,USD/IDR,US Bond,Gold/Silver,Gold/Oil
837,Dec 07 2004,4106860.22,451.8,336.47,232.68,3739.32,42.59,7.83,10873.63,986.41,14235.78,2114.66,9080.0,4.23,57.701149425287355,10.60812397276356
838,Dec 08 2004,4010741.1,436.9,329.31,226.71,3615.96,40.59,7.1,10941.37,979.22,14022.32,2126.11,9170.0,4.12,61.53521126760563,10.763734910076373
839,Dec 09 2004,4006020.16,437.1,329.7,228.1,3617.61,42.52,6.76,10776.63,963.8,14008.82,2129.01,9165.0,4.18,64.65976331360947,10.279868297271872
840,Dec 10 2004,4015802.0,434.0,328.23,226.8,3591.96,43.12,6.69,10756.8,945.23,13901.81,2128.07,9255.0,4.16,64.87294469357249,10.064935064935066
841,Dec 13 2004,4037726.64,435.1,327.2,226.54,3601.06,40.73,6.8,10789.25,935.78,13886.16,2148.5,9280.0,4.15,63.985294117647065,10.682543579671005
842,Dec 14 2004,4071585.14,437.1,329.05,227.27,3617.61,41.43,6.72,10915.58,922.07,14043.52,2159.84,9313.5,4.13,65.04464285714286,10.550325850832731
843,Dec 15 2004,4061847.5,439.0,327.09,225.82,3633.38,42.27,6.82,10956.46,939.15,14078.54,2162.55,9252.5,4.08,64.36950146627565,10.3856162763189
844,Dec 16 2004,4074165.0,439.5,330.79,227.27,3637.52,44.25,6.68,10924.37,957.17,14024.63,2146.15,9287.0,4.19,65.7934131736527,9.932203389830509
845,Dec 17 2004,4081769.09,438.9,331.15,226.76,3632.55,45.55,6.75,11078.32,973.35,13992.44,2135.2,9300.0,4.2,65.02222222222223,9.63556531284303
846,Dec 20 2004,4116996.8,442.45,330.0,227.02,3661.89,45.91,6.82,11103.42,966.81,14214.04,2127.85,9300.0,4.19,64.87536656891496,9.637333914179917
847,Dec 21 2004,4110755.92,440.95,329.94,228.95,3649.52,45.6,6.88,11125.92,976.32,14180.79,2150.91,9325.0,4.17,64.09156976744185,9.669956140350877
848,Dec 22 2004,4113207.0,441.0,329.45,230.54,3649.89,44.88,6.81,11209.44,985.18,14151.08,2157.03,9327.0,4.2,64.75770925110133,9.82620320855615
849,Dec 28 2004,4110609.53,441.1,324.28,228.65,3650.67,41.62,7.0,11424.13,1003.92,14196.95,2177.19,9323.0,4.3,63.01428571428572,10.598270062469968
850,Dec 29 2004,4105331.25,440.25,324.06,229.81,3643.68,42.83,6.81,11381.56,1004.43,14266.38,2177.0,9320.0,4.32,64.64757709251101,10.279010039691805
851,Dec 30 2004,4064146.63,435.6,319.59,226.73,3605.2,42.76,6.8,11488.76,1000.23,14163.55,2178.34,9322.0,4.26,64.05882352941177,10.18709073900842
852,Jan 04 2005,3973797.5,427.75,321.8,227.12,3540.27,42.28,6.43,11517.75,1018.54,14045.9,2107.86,9300.0,4.3,66.52410575427683,10.117076631977294
853,Jan 05 2005,3966060.0,426.0,320.87,225.66,3525.75,43.34,6.53,11437.52,1015.43,13764.36,2091.24,9310.0,4.29,65.23736600306279,9.829257037378865
854,Jan 06 2005,3953667.59,424.35,322.16,226.3,3512.13,43.17,6.44,11492.26,1029.89,13712.04,2090.0,9327.5,4.26,65.89285714285714,9.829742876997916
855,Jan 07 2005,3920970.95,422.2,323.59,226.04,3494.34,45.52,6.42,11433.24,1032.53,13574.86,2088.61,9310.0,4.28,65.7632398753894,9.275043936731107
856,Jan 11 2005,3910126.64,421.35,320.41,224.49,3487.3,45.33,6.62,11539.99,1011.67,13509.25,2079.62,9287.5,4.24,63.64803625377644,9.295168762409002
857,Jan 12 2005,3922585.65,426.6,321.1,225.34,3530.75,45.99,6.71,11453.39,1008.58,13565.31,2092.53,9195.0,4.24,63.57675111773473,9.275929549902152
858,Jan 13 2005,3872761.66,423.6,320.85,225.24,3505.88,46.84,6.75,11358.22,1021.67,13573.28,2070.56,9141.5,4.17,62.75555555555556,9.043552519214346
859,Jan 14 2005,3870100.0,422.5,322.65,226.14,3496.82,48.41,6.58,11438.39,1021.34,13494.78,2087.91,9162.0,4.22,64.209726443769,8.72753563313365
860,Jan 18 2005,3862386.5,421.75,323.84,225.92,3490.53,48.72,6.62,11423.26,1017.73,13604.22,2106.04,9157.0,4.19,63.70845921450151,8.656609195402298
861,Jan 19 2005,3892329.08,424.95,326.04,226.45,3517.06,48.02,6.61,11405.34,1027.81,13678.63,2073.59,9163.0,4.18,64.28895612708018,8.849437734277384
862,Jan 20 2005,3873763.11,422.9,326.51,226.1,3500.13,47.17,6.54,11284.77,1035.75,13543.59,2045.88,9160.0,4.17,64.66360856269112,8.965444138223447
863,Jan 24 2005,3906405.01,427.35,327.63,227.82,3536.92,49.01,6.85,11289.49,1030.72,13386.99,2008.7,9140.0,4.12,62.38686131386862,8.719649051214038
864,Jan 25 2005,3884599.5,424.5,327.63,227.66,3513.37,48.81,6.67,11276.91,1026.89,13584.06,2019.95,9151.0,4.2,63.643178410794604,8.69698832206515
865,Jan 26 2005,3892661.81,425.8,325.75,226.31,3524.13,48.62,6.79,11376.57,1037.51,13623.68,2046.09,9140.0,4.2,62.7098674521355,8.757712875359935
866,Jan 27 2005,3884387.25,424.5,325.57,225.02,3513.37,49.26,6.79,11341.31,1044.99,13628.91,2047.15,9149.5,4.23,62.51840942562592,8.61753958587089
867,Jan 28 2005,3906498.61,426.8,328.07,226.66,3532.41,48.22,6.78,11320.58,1046.48,13650.06,2035.83,9150.0,4.15,62.94985250737463,8.85109912899212
868,Jan 31 2005,3869426.0,422.15,323.85,223.82,3493.88,47.1,6.73,11387.59,1045.43,13721.69,2062.41,9165.0,4.13,62.72659732540861,8.96284501061571
869,Feb 01 2005,3887852.4,420.9,323.61,223.92,3483.58,47.58,6.71,11384.4,1047.53,13578.26,2068.7,9232.5,4.14,62.72727272727273,8.846153846153847
870,Feb 02 2005,3872394.65,421.6,323.47,223.7,3489.37,47.42,6.75,11407.14,1052.83,13555.8,2075.06,9180.0,4.15,62.45925925925926,8.890763390974273
871,Feb 03 2005,3831800.0,416.5,321.51,221.6,3447.16,46.31,6.67,11389.35,1049.33,13515.33,2057.64,9200.0,4.17,62.44377811094453,8.993737853595336
872,Feb 04 2005,3822120.1,415.9,321.34,220.58,3442.2,46.87,6.62,11360.4,1048.39,13585.17,2086.66,9200.0,4.08,62.824773413897276,8.87347983784937
873,Feb 07 2005,3818695.1,414.4,322.96,222.13,3429.74,45.72,6.54,11499.86,1041.63,13795.0,2082.03,9225.0,4.06,63.36391437308868,9.063867016622922
874,Feb 08 2005,3819117.64,411.1,321.94,221.49,3402.47,45.72,6.54,11490.43,1036.6,13845.63,2086.68,9290.0,4.02,62.85932721712538,8.991688538932634
875,Feb 14 2005,3921728.55,424.2,327.2,224.83,3510.89,47.14,7.29,11632.2,1050.73,14017.23,2082.91,9248.0,4.08,58.18930041152263,8.99872719558761
876,Feb 15 2005,3939492.09,424.4,327.28,224.92,3512.55,47.63,7.32,11646.49,1067.2,13995.83,2089.21,9274.0,4.1,57.97814207650273,8.910350619357548
877,Feb 16 2005,3932713.14,423.1,325.85,225.2,3501.79,48.38,7.21,11601.68,1073.44,14015.49,2087.43,9290.0,4.16,58.682385575589464,8.745349317899958
878,Feb 17 2005,3962846.25,426.25,326.27,225.45,3527.86,48.55,7.33,11582.72,1082.98,13967.82,2061.34,9289.5,4.19,58.151432469304225,8.779608650875387
879,Feb 18 2005,3951527.84,427.1,326.89,225.45,3534.85,48.1,7.42,11660.12,1092.49,14087.87,2058.62,9250.0,4.26,57.560646900269546,8.879417879417879
880,Feb 22 2005,3986980.0,432.85,327.38,227.13,3582.48,50.83,7.52,11597.71,1099.91,14090.52,2030.32,9197.0,4.29,57.559840425531924,8.51564036986032
881,Feb 23 2005,3984244.65,432.6,327.89,226.98,3580.41,51.06,7.43,11500.18,1102.93,13957.94,2031.25,9210.0,4.27,58.22341857335128,8.472385428907169
882,Feb 24 2005,4012187.5,433.75,328.49,227.4,3589.93,51.06,7.35,11531.15,1102.02,14060.91,2051.7,9255.0,4.29,59.013605442176875,8.49490795142969
883,Feb 25 2005,4024411.88,434.25,329.21,226.73,3594.07,51.0,7.25,11658.25,1083.38,14157.09,2065.4,9265.0,4.27,59.89655172413793,8.514705882352942
884,Feb 28 2005,4031177.92,435.45,328.06,226.13,3604.0,51.93,7.32,11740.6,1073.83,14195.35,2051.72,9264.5,4.38,59.48770491803278,8.38532640092432
885,Mar 01 2005,4019164.67,433.45,328.73,225.76,3587.41,51.46,7.21,11780.53,1093.28,14061.15,2071.25,9278.0,4.37,60.117891816920945,8.423047026816946
886,Mar 02 2005,4008798.75,431.75,329.2,226.04,3573.38,51.67,7.29,11813.71,1082.75,13850.78,2067.5,9278.5,4.38,59.224965706447186,8.355912521772789
887,Mar 03 2005,3996987.75,430.2,327.71,225.43,3560.55,53.13,7.22,11856.46,1094.6,13892.37,2058.4,9291.0,4.38,59.58448753462604,8.097120271033313
888,Mar 04 2005,4054924.29,433.45,327.27,225.08,3587.41,53.21,7.33,11873.05,1103.01,13730.78,2070.61,9346.0,4.32,59.13369713506139,8.146025183236233
889,Mar 07 2005,4039890.0,433.0,328.27,226.25,3583.72,53.27,7.35,11925.36,1105.3,13771.95,2090.21,9330.0,4.31,58.911564625850346,8.128402477942556
890,Mar 08 2005,4103591.25,437.25,327.64,226.43,3618.9,53.74,7.5,11886.91,1114.21,13881.71,2073.55,9385.0,4.4,58.3,8.136397469296613
891,Mar 09 2005,4104930.0,439.5,328.95,228.76,3637.52,54.78,7.56,11966.69,1116.81,13941.47,2061.29,9340.0,4.53,58.13492063492064,8.023001095290251
892,Mar 10 2005,4129027.59,440.9,328.8,229.21,3649.11,53.78,7.5,11864.91,1108.05,13856.02,2059.72,9365.0,4.47,58.78666666666666,8.198214949795462
893,Mar 14 2005,4143280.79,441.95,330.54,231.18,3657.8,54.52,7.38,11850.25,1123.48,13906.85,2051.04,9375.0,4.51,59.88482384823848,8.10619955979457
894,Mar 15 2005,4122279.84,440.65,331.0,230.01,3647.04,54.59,7.38,11821.09,1119.0,13816.75,2034.98,9355.0,4.55,59.70867208672087,8.071991207180801
895,Mar 16 2005,4136734.0,443.0,329.87,229.74,3666.45,55.22,7.42,11873.18,1138.23,13832.52,2015.75,9338.0,4.51,59.703504043126685,8.022455632017385
896,Mar 17 2005,4106391.13,438.6,327.81,228.0,3630.07,56.79,7.37,11775.5,1134.59,13817.99,2016.42,9362.5,4.47,59.51153324287653,7.723190702588484
897,Mar 18 2005,4092815.96,437.15,328.99,228.21,3618.03,56.69,7.37,11879.81,1147.87,13828.37,2007.79,9362.5,4.51,59.31478968792401,7.711236549656024
898,Mar 22 2005,4060048.33,432.15,327.3,227.54,3576.69,57.14,6.95,11841.97,1152.6,13776.47,1989.34,9410.0,4.65,62.17985611510791,7.563003150157507
899,Mar 23 2005,4008365.98,426.15,327.49,227.42,3527.03,55.12,6.95,11739.12,1142.15,13603.61,1990.22,9415.0,4.59,61.31654676258992,7.731313497822931
900,Mar 24 2005,4000660.58,425.15,327.88,227.34,3518.75,54.31,6.92,11745.97,1114.55,13597.1,1991.06,9417.0,4.6,61.4378612716763,7.828208433069416
901,Mar 29 2005,4056470.61,426.1,329.96,227.35,3526.66,54.34,6.97,11599.82,1070.3,13411.88,1973.88,9522.5,4.58,61.133428981348644,7.84136915715863
902,Mar 30 2005,4053406.79,426.45,328.99,226.46,3529.51,53.66,7.12,11565.88,1065.13,13425.75,2005.67,9515.0,4.55,59.89466292134831,7.947260529258293
903,Mar 31 2005,4048425.0,427.5,328.93,226.24,3538.16,55.07,7.15,11668.95,1080.16,13516.88,1999.23,9471.0,4.49,59.790209790209786,7.762847285273288
904,Apr 01 2005,4045109.58,427.15,329.58,226.16,3535.31,56.53,6.97,11723.63,1095.07,13491.35,1984.81,9475.0,4.45,61.284074605451934,7.556164868211568
905,Apr 04 2005,4020690.57,423.9,330.51,226.43,3508.45,57.55,7.03,11667.54,1100.2,13513.41,1991.07,9480.5,4.46,60.29871977240398,7.365768896611642
906,Apr 06 2005,4036110.0,425.75,331.32,226.82,3523.68,56.08,7.1,11827.16,1103.29,13562.26,1999.14,9484.5,4.43,59.96478873239437,7.591833095577746
907,Apr 07 2005,4061720.0,428.0,331.69,228.02,3542.3,56.59,7.04,11810.99,1111.62,13602.35,2018.79,9505.0,4.49,60.79545454545455,7.563173705601696
908,Apr 08 2005,4039399.54,425.2,330.96,226.8,3519.12,53.6,7.14,11874.75,1111.23,13666.72,1999.35,9492.5,4.47,59.55182072829132,7.932835820895522
909,Apr 11 2005,4072497.0,429.0,331.03,226.97,3550.62,52.73,7.23,11745.64,1105.98,13659.93,1992.12,9490.0,4.44,59.336099585062236,8.135786080030345
910,Apr 12 2005,4057211.65,427.3,331.65,226.6,3536.55,53.21,7.16,11670.3,1110.88,13658.05,2005.4,9490.0,4.36,59.67877094972067,8.03044540499906
911,Apr 13 2005,4054837.5,427.5,331.46,225.93,3538.2,51.17,7.2,11637.52,1116.67,13799.62,1974.37,9495.0,4.37,59.375,8.354504592534688
912,Apr 14 2005,4033360.78,423.45,330.61,225.08,3504.64,50.52,7.04,11563.17,1108.44,13772.4,1946.71,9520.0,4.31,60.14914772727273,8.381828978622327
913,Apr 15 2005,4048559.6,424.6,328.37,224.27,3514.2,50.7,7.0,11370.69,1096.52,13638.75,1908.15,9533.0,4.25,60.65714285714286,8.37475345167653
914,Apr 18 2005,4078685.0,425.75,327.19,223.62,3523.68,50.34,7.01,10938.44,1060.19,13355.23,1912.92,9570.0,4.27,60.73466476462197,8.457489074294795
915,Apr 19 2005,4092833.28,427.45,327.91,223.08,3537.75,52.14,7.23,11065.86,1062.69,13444.09,1932.36,9569.5,4.22,59.121715076071915,8.198120444955888
916,Apr 20 2005,4152221.53,433.2,331.52,226.0,3585.38,52.83,7.31,11088.58,1070.95,13501.63,1913.76,9574.0,4.19,59.261285909712726,8.199886428165815
917,Apr 21 2005,4198950.0,434.0,331.08,226.92,3591.96,53.29,7.21,10984.39,1047.8,13597.31,1962.41,9682.5,4.3,60.19417475728155,8.144117095139801
918,Apr 25 2005,4222505.65,432.9,333.55,226.48,3582.9,55.72,7.25,11073.77,1019.88,13750.23,1950.78,9750.0,4.26,59.710344827586205,7.769203158650394
919,Apr 26 2005,4234530.0,437.0,337.23,229.56,3616.74,54.01,7.25,11035.83,1031.77,13859.58,1927.44,9690.0,4.27,60.275862068965516,8.091094241807074
920,Apr 27 2005,4151515.9,434.35,335.04,227.75,3594.85,53.98,7.11,11005.42,1032.22,13839.64,1930.43,9563.5,4.23,61.09001406469761,8.046498703223417
921,Apr 28 2005,4145080.0,432.5,334.87,226.47,3579.59,50.62,6.95,11008.9,1038.36,13909.42,1904.18,9575.0,4.15,62.23021582733813,8.544053733702095
922,May 06 2005,4033609.7,425.15,330.96,224.64,3518.75,51.43,6.93,11192.17,1068.28,14033.96,1967.35,9497.5,4.26,61.34920634920635,8.266575928446432
923,May 09 2005,4035016.5,425.5,331.74,226.0,3521.65,52.01,7.06,11171.32,1080.21,14085.09,1979.67,9481.5,4.29,60.26912181303116,8.181119015573929
924,May 10 2005,4039570.18,427.4,331.87,226.89,3537.33,52.34,7.1,11159.46,1071.16,14018.38,1962.77,9454.0,4.2,60.19718309859155,8.165838746656476
925,May 11 2005,4029839.36,426.1,332.51,227.36,3526.62,51.48,7.06,11120.7,1057.08,13939.8,1971.55,9462.0,4.21,60.35410764872522,8.277000777000778
926,May 12 2005,4017647.5,424.25,333.73,227.64,3511.26,50.05,6.94,11077.94,1063.83,13968.28,1963.88,9472.5,4.18,61.13112391930835,8.476523476523477
927,May 13 2005,3979500.0,420.0,332.11,226.38,3476.13,48.55,6.93,11049.11,1059.27,13866.81,1976.78,9474.0,4.12,60.60606060606061,8.650875386199795
928,May 17 2005,3962700.0,420.0,332.48,228.35,3476.13,48.35,7.02,10825.39,1045.77,13667.03,2004.15,9430.0,4.12,59.82905982905983,8.686659772492243
929,May 18 2005,3966637.5,419.75,332.15,228.82,3474.06,49.07,7.2,10835.41,1040.26,13627.01,2030.65,9440.0,4.09,58.29861111111111,8.554106378642755
930,May 19 2005,3976558.15,420.8,333.45,229.2,3482.71,47.18,7.11,11077.16,1045.46,13698.93,2042.58,9450.0,4.12,59.184247538677916,8.919033488766427
931,May 20 2005,3950518.0,418.0,333.19,229.07,3459.54,46.92,6.94,11037.29,1048.11,13717.42,2046.42,9455.0,4.13,60.23054755043227,8.908780903665814
932,May 23 2005,3956788.0,418.0,332.23,228.52,3459.54,49.22,6.95,11158.65,1045.15,13699.13,2056.65,9465.0,4.06,60.14388489208633,8.492482730597319
933,May 25 2005,3965594.27,418.4,332.21,228.54,3462.89,49.7,7.19,11014.43,1049.06,13562.06,2050.12,9476.5,4.09,58.19193324061195,8.41851106639839
934,May 26 2005,3966820.0,418.0,333.8,229.47,3459.58,51.1,7.13,11027.94,1054.36,13569.99,2071.24,9488.5,4.08,58.625525946704066,8.180039138943249
935,May 27 2005,3970238.13,418.25,333.41,229.39,3461.6,51.3,7.29,11192.33,1061.49,13714.78,2075.73,9485.0,4.07,57.37311385459534,8.153021442495128
936,May 31 2005,3940382.91,414.45,335.65,227.4,3430.28,51.48,7.4,11276.59,1088.17,13867.07,2068.22,9518.0,3.99,56.00675675675675,8.050699300699302
937,Jun 01 2005,3977390.2,415.35,338.7,228.77,3437.64,52.37,7.47,11329.67,1082.94,13873.07,2087.86,9575.0,3.89,55.60240963855422,7.931067405002865
938,Jun 02 2005,4025329.06,420.4,342.23,231.36,3479.4,53.77,7.5,11280.05,1091.46,13814.58,2097.8,9572.5,3.91,56.05333333333333,7.818486144690347
939,Jun 03 2005,4057607.13,423.55,345.09,233.18,3505.47,54.25,7.46,11300.05,1092.5,13818.45,2071.43,9590.0,3.98,56.77613941018767,7.807373271889401
940,Jun 06 2005,4083900.1,425.85,346.71,234.07,3524.55,55.27,7.5,11270.62,1096.83,13860.55,2075.76,9592.0,3.96,56.78,7.704903202460648
941,Jun 07 2005,4048033.1,424.1,345.63,231.75,3510.02,54.19,7.4,11217.45,1092.81,13837.29,2067.16,9545.0,3.91,57.310810810810814,7.826167189518362
942,Jun 08 2005,4068248.5,424.55,344.36,230.89,3513.74,53.44,7.39,11281.03,1095.51,13898.55,2060.18,9595.0,3.94,57.44925575101489,7.944423652694612
943,Jun 09 2005,4066562.5,422.5,346.52,232.33,3496.78,53.02,7.25,11160.88,1094.19,13898.31,2076.91,9625.0,3.95,58.275862068965516,7.968691059977367
944,Jun 10 2005,4056478.13,422.55,348.57,233.03,3497.23,54.31,7.25,11304.23,1096.93,13934.76,2063.0,9615.0,4.06,58.282758620689656,7.780335113238814
945,Jun 13 2005,4128798.79,429.1,356.47,238.23,3551.4,53.47,7.27,11311.51,1100.88,13952.02,2068.96,9611.0,4.09,59.02338376891335,8.025060781746774
946,Jun 14 2005,4097758.59,426.85,354.36,236.21,3532.78,55.37,7.25,11335.92,1105.89,13904.81,2069.04,9615.0,4.11,58.87586206896552,7.709048221058335
947,Jun 15 2005,4118949.13,428.7,354.02,235.65,3548.14,55.62,7.3,11415.88,1119.58,13914.3,2074.92,9599.5,4.11,58.726027397260275,7.707659115426106
948,Jun 16 2005,4167625.0,433.0,358.31,237.99,3583.72,55.71,7.33,11416.38,1125.76,13833.53,2089.15,9632.0,4.07,59.07230559345157,7.772392748160115
949,Jun 17 2005,4206562.5,437.5,357.71,239.92,3620.97,57.72,7.31,11514.03,1141.82,13912.03,2090.11,9598.0,4.08,59.84952120383037,7.57969507969508
950,Jun 20 2005,4246316.33,439.35,361.99,240.88,3636.28,58.84,7.28,11483.35,1147.71,13945.77,2088.13,9670.0,4.12,60.35027472527473,7.466859279401768
951,Jun 21 2005,4204031.53,435.2,358.65,238.31,3601.93,59.09,7.29,11488.74,1133.33,13979.35,2091.07,9656.5,4.05,59.69821673525377,7.365036385175156
952,Jun 22 2005,4217050.0,437.0,360.19,239.78,3616.83,59.06,7.25,11547.28,1134.69,14161.02,2092.03,9650.0,3.95,60.275862068965516,7.39925499492042
953,Jun 23 2005,4235600.81,439.15,364.39,241.38,3634.58,58.55,7.26,11576.75,1137.42,14190.44,2070.66,9645.0,3.96,60.488980716253444,7.500426985482494
954,Jun 24 2005,4249102.87,440.55,364.45,241.83,3646.21,59.72,7.27,11537.03,1135.67,14230.29,2053.27,9649.5,3.93,60.59834938101789,7.3769256530475555
955,Jun 27 2005,4244954.01,439.3,361.22,240.55,3635.86,60.37,7.21,11414.28,1119.9,14176.04,2045.2,9660.0,3.91,60.92926490984743,7.276793109160179
956,Jun 28 2005,4238900.0,437.0,361.77,240.49,3616.79,59.11,7.08,11513.83,1127.82,14287.44,2069.89,9706.0,3.97,61.72316384180791,7.392996108949417
957,Jun 29 2005,4234884.6,435.8,361.11,241.49,3606.9,57.34,7.05,11577.44,1126.86,14277.28,2068.89,9710.0,3.99,61.815602836879435,7.600279037321242
958,Jun 30 2005,4266094.57,437.1,361.05,243.86,3617.61,56.84,7.05,11584.01,1122.38,14201.06,2056.96,9760.0,3.92,62.00000000000001,7.690007037297677
959,Jul 05 2005,4188556.88,423.75,355.87,241.54,3507.12,59.53,6.88,11616.7,1131.17,14124.8,2078.75,9882.0,4.11,61.59156976744186,7.118259700991096
960,Jul 06 2005,4143100.5,423.5,355.06,240.93,3505.1,60.38,6.94,11603.53,1117.81,14149.93,2068.65,9779.5,4.07,61.023054755043226,7.013911891354753
961,Jul 07 2005,4164833.52,425.2,355.77,244.2,3519.17,60.0,6.97,11590.14,1108.4,14030.81,2075.66,9795.5,4.07,61.00430416068867,7.086666666666667
962,Jul 08 2005,4161241.04,424.4,355.64,244.46,3512.55,61.55,7.0,11565.99,1110.56,13964.47,2112.88,9800.0,4.1,60.628571428571426,6.895207148659626
963,Jul 11 2005,4140191.52,424.2,351.49,241.65,3510.89,54.81,7.08,11674.79,1123.46,14157.24,2135.43,9752.5,4.1,59.91525423728813,7.739463601532567
964,Jul 12 2005,4167020.0,426.25,349.4,240.36,3527.86,60.78,7.06,11692.14,1129.12,14146.95,2143.15,9765.0,4.15,60.375354107648725,7.012997696610727
965,Jul 13 2005,4156916.25,424.5,351.04,241.91,3513.33,60.52,7.03,11659.84,1132.79,14307.3,2144.11,9797.5,4.16,60.38406827880512,7.014210178453403
966,Jul 14 2005,4158138.09,424.3,350.56,240.96,3511.72,59.0,6.96,11764.26,1136.57,14491.54,2152.82,9805.0,4.18,60.96264367816092,7.191525423728813
967,Jul 15 2005,4087278.07,418.35,347.39,238.53,3462.39,58.13,6.96,11758.68,1131.46,14504.29,2156.78,9790.0,4.17,60.10775862068966,7.19680027524514
968,Jul 19 2005,4115986.88,419.25,349.65,241.32,3469.92,57.5,6.96,11764.84,1132.02,14567.74,2173.18,9792.0,4.19,60.23706896551724,7.291304347826087
969,Jul 20 2005,4159442.99,422.15,351.4,244.1,3493.88,58.05,7.07,11789.35,1140.66,14602.7,2188.57,9828.0,4.16,59.7100424328147,7.272179155900086
970,Jul 21 2005,4158710.63,424.25,350.06,242.97,3440.67,57.66,7.12,11786.73,1157.51,14620.14,2178.6,9782.5,4.28,59.58567415730337,7.357787027402012
971,Jul 22 2005,4158625.0,425.0,350.82,243.72,3447.22,57.95,7.07,11695.05,1172.24,14786.46,2179.74,9795.0,4.22,60.11315417256011,7.333908541846419
972,Jul 25 2005,4175300.04,425.4,352.58,243.9,3449.87,58.3,7.1,11762.65,1169.75,14794.03,2166.74,9815.0,4.25,59.91549295774648,7.296740994854202
973,Jul 26 2005,4152294.13,423.25,352.05,243.01,3432.51,58.87,6.99,11737.96,1178.0,14769.93,2175.99,9810.5,4.23,60.550786838340485,7.189570239510787
974,Jul 27 2005,4172160.0,424.0,352.2,243.31,3439.83,59.52,7.04,11835.08,1178.11,14801.86,2186.22,9840.0,4.26,60.22727272727273,7.123655913978494
975,Jul 28 2005,4193643.04,426.4,352.88,243.36,3457.25,59.41,7.18,11858.31,1186.61,14813.32,2198.44,9835.0,4.19,59.38718662952646,7.177242888402626
976,Jul 29 2005,4206345.0,429.0,353.19,243.67,3477.3,60.34,7.23,11899.6,1182.3,14880.98,2184.83,9805.0,4.28,59.336099585062236,7.109711634073583
977,Aug 01 2005,4221536.04,431.65,353.57,243.82,3498.35,61.18,7.27,11946.92,1178.22,14978.88,2195.38,9790.0,4.32,59.37414030261348,7.055410264792416
978,Aug 02 2005,4202250.0,431.0,353.03,243.36,3492.48,61.34,7.24,11940.2,1189.33,15137.08,2218.15,9755.0,4.34,59.53038674033149,7.026410172807303
979,Aug 03 2005,4239521.57,434.6,352.86,244.14,3522.48,62.39,7.28,11981.8,1192.2,15118.5,2216.81,9760.0,4.3,59.6978021978022,6.965859913447669
980,Aug 04 2005,4269769.57,438.6,354.58,246.63,3553.84,61.22,7.21,11883.31,1185.33,15111.54,2191.32,9725.0,4.32,60.83217753120666,7.164325383861484
981,Aug 05 2005,4269650.63,438.25,355.22,247.02,3551.45,61.91,7.13,11766.48,1174.09,15051.32,2177.91,9750.0,4.39,61.4656381486676,7.078824099499274
982,Aug 08 2005,4263854.52,436.2,352.76,244.09,3537.15,63.13,7.01,11778.98,1158.59,15108.94,2164.39,9787.5,4.43,62.22539229671897,6.909551718675748
